#####################
# Format:
# <sec><nanosec>;<start time and process id>;<thread id>;<connection id>;<operation code>; <parameters> ...
#
# Operation codes:
#     0 - start async connection
#     1 - success async connection
#     2 - failed async connection
#
#     3 - start ssl handshake
#     4 - success ssl handshake
#     5 - failed ssl handshake
#
#     6 - start send request
#       parameters: <request id>;<request file name>
#     7 - start send data to socket
#       parameters: <request id>;<send data ID>
#     8 - success send data to socket
#       parameters: <request id>;<send data ID>;<send data size>
#     9 - failes send data to socket
#       parameters: <request id>;<send data ID>;<send data size>
#    10 - finish send request
#       parameters: <request id>;<send data size>
#    11 - failed send request
#       parameters: <request id>;<send data size>
#
#    12 - start recv response
#       parameters: <request id>
#    13 - start recv data from socket
#       parameters: <request id>;<recv data ID>
#    14 - success recv data from socket
#       parameters: <request id>;<recv data ID>;<recv data size>
#    15 - failed recv data from socket
#       parameters: <request id>;<recv data ID>;<recv data size>
#    16 - success recv response
#       parameters: <request id>;<recv data size>
#    17 - failed recv response
#       parameters: <request id>;<recv data size>
#
#    18 - close ssl connection
#       parameters: <send data size>;<recv data size>
#####################

1489489221685658069;6397307491939529623;13207;0;0
1489489221686332410;6397307491939529623;13207;0;1
1489489221686332410;6397307491939529623;13207;0;3
1489489221779528372;6397307491939529623;13207;0;4
1489489221779742647;6397307491939529623;13207;0;12;0
1489489221779746152;6397307491939529623;13207;0;13;0;0
1489489221779778708;6397307491939529623;13207;0;14;0;0;0
1489489221779781579;6397307491939529623;13207;0;16;0;0
1489489221780177558;6397307491939529623;13207;0;6;1;request.txt
1489489221780180678;6397307491939529623;13207;0;7;1;0
1489489221780299454;6397307491939529623;13207;0;8;1;0;44
1489489221780302546;6397307491939529623;13207;0;10;1;44
1489489221798853889;6397307491939529623;13207;0;12;1
1489489221798857697;6397307491939529623;13207;0;13;1;1
1489489221798903411;6397307491939529623;13207;0;14;1;1;0
1489489221798906508;6397307491939529623;13207;0;16;1;0
1489489221799343790;6397307491939529623;13207;0;12;2
1489489221799346658;6397307491939529623;13207;0;13;2;2
1489489221800345743;6397307491939529623;13207;0;14;2;2;512
1489489221800476093;6397307491939529623;13207;0;13;2;3
1489489221943964556;6397307491939529623;13207;0;14;2;3;1277440
1489489221997193823;6397307491939529623;13207;0;13;2;4
1489489222117131627;6397307491939529623;13207;0;14;2;4;81920
1489489222353764520;6397307491939529623;13207;0;13;2;5
1489489222457176109;6397307491939529623;13207;0;14;2;5;131072
1489489222460348053;6397307491939529623;13207;0;13;2;6
1489489222534318786;6397307491939529623;13207;0;14;2;6;65536
1489489222711325905;6397307491939529623;13207;0;13;2;7
1489489222780158151;6397307491939529623;13207;0;14;2;7;65536
1489489222856098306;6397307491939529623;13207;0;13;2;8
1489489223009478349;6397307491939529623;13207;0;14;2;8;98304
1489489223056111085;6397307491939529623;13207;0;13;2;9
1489489223198719620;6397307491939529623;13207;0;14;2;9;65536
1489489223497296076;6397307491939529623;13207;0;13;2;10
1489489223553769680;6397307491939529623;13207;0;14;2;10;114688
1489489223697653880;6397307491939529623;13207;0;13;2;11
1489489223926661529;6397307491939529623;13207;0;14;2;11;114688
1489489223962526721;6397307491939529623;13207;0;13;2;12
1489489224114965958;6397307491939529623;13207;0;14;2;12;114688
1489489224338095919;6397307491939529623;13207;0;13;2;13
1489489224539185367;6397307491939529623;13207;0;14;2;13;163840
1489489224602411478;6397307491939529623;13207;0;13;2;14
1489489224971345228;6397307491939529623;13207;0;14;2;14;344064
1489489225009584371;6397307491939529623;13207;0;13;2;15
1489489225248651751;6397307491939529623;13207;0;14;2;15;65536
1489489225321016511;6397307491939529623;13207;0;13;2;16
1489489225510109206;6397307491939529623;13207;0;14;2;16;65536
1489489225555123347;6397307491939529623;13207;0;13;2;17
1489489225784401724;6397307491939529623;13207;0;14;2;17;131072
1489489226066569592;6397307491939529623;13207;0;13;2;18
1489489226241365723;6397307491939529623;13207;0;14;2;18;131072
1489489226249822373;6397307491939529623;13207;0;13;2;19
1489489226526758251;6397307491939529623;13207;0;14;2;19;131072
1489489226566135790;6397307491939529623;13207;0;13;2;20
1489489227109337382;6397307491939529623;13207;0;14;2;20;737280
1489489227120176141;6397307491939529623;13207;0;13;2;21
1489489227460591966;6397307491939529623;13207;0;14;2;21;180224
1489489227539366856;6397307491939529623;13207;0;13;2;22
1489489227906682932;6397307491939529623;13207;0;14;2;22;180224
1489489228168510577;6397307491939529623;13207;0;13;2;23
1489489228516344663;6397307491939529623;13207;0;14;2;23;507904
1489489228558561237;6397307491939529623;13207;0;13;2;24
1489489228859147986;6397307491939529623;13207;0;14;2;24;131072
1489489229184518204;6397307491939529623;13207;0;13;2;25
1489489229591688820;6397307491939529623;13207;0;14;2;25;491520
1489489229640996894;6397307491939529623;13207;0;13;2;26
1489489229898646347;6397307491939529623;13207;0;14;2;26;131072
1489489230050698698;6397307491939529623;13207;0;13;2;27
1489489230337517611;6397307491939529623;13207;0;14;2;27;163840
1489489230566682465;6397307491939529623;13207;0;13;2;28
1489489230906478120;6397307491939529623;13207;0;14;2;28;524288
1489489230948087788;6397307491939529623;13207;0;13;2;29
1489489231312773023;6397307491939529623;13207;0;14;2;29;196608
1489489231342043109;6397307491939529623;13207;0;13;2;30
1489489231629601990;6397307491939529623;13207;0;14;2;30;147456
1489489231649123955;6397307491939529623;13207;0;13;2;31
1489489231752171147;6397307491939529623;13207;0;14;2;31;65536
1489489232069254202;6397307491939529623;13207;0;13;2;32
1489489232293365476;6397307491939529623;13207;0;14;2;32;278528
1489489232501507928;6397307491939529623;13207;0;13;2;33
1489489232651712970;6397307491939529623;13207;0;14;2;33;131072
1489489232677476086;6397307491939529623;13207;0;13;2;34
1489489232883544076;6397307491939529623;13207;0;14;2;34;131072
1489489233044479410;6397307491939529623;13207;0;13;2;35
1489489233287304957;6397307491939529623;13207;0;14;2;35;131072
1489489233318466563;6397307491939529623;13207;0;13;2;36
1489489233574378089;6397307491939529623;13207;0;14;2;36;147456
1489489233576046694;6397307491939529623;13207;0;13;2;37
1489489233775166850;6397307491939529623;13207;0;14;2;37;131072
1489489233912548567;6397307491939529623;13207;0;13;2;38
1489489234152010172;6397307491939529623;13207;0;14;2;38;147456
1489489234175948874;6397307491939529623;13207;0;13;2;39
1489489234374203005;6397307491939529623;13207;0;14;2;39;65536
1489489234526850042;6397307491939529623;13207;0;13;2;40
1489489234594906858;6397307491939529623;13207;0;14;2;40;81920
1489489234772935684;6397307491939529623;13207;0;13;2;41
1489489234973364723;6397307491939529623;13207;0;14;2;41;229376
1489489235021117161;6397307491939529623;13207;0;13;2;42
1489489235228406846;6397307491939529623;13207;0;14;2;42;229376
1489489235300539357;6397307491939529623;13207;0;13;2;43
1489489235719132664;6397307491939529623;13207;0;14;2;43;458752
1489489235753152547;6397307491939529623;13207;0;13;2;44
1489489235985622819;6397307491939529623;13207;0;14;2;44;131072
1489489236057623316;6397307491939529623;13207;0;13;2;45
1489489236357835199;6397307491939529623;13207;0;14;2;45;180224
1489489236438842741;6397307491939529623;13207;0;13;2;46
1489489236816769389;6397307491939529623;13207;0;14;2;46;212992
1489489237238807299;6397307491939529623;13207;0;13;2;47
1489489237383380961;6397307491939529623;13207;0;14;2;47;114688
1489489237481441817;6397307491939529623;13207;0;13;2;48
1489489238068901571;6397307491939529623;13207;0;14;2;48;7536640
1489489238069290555;6397307491939529623;13207;0;13;2;49
1489489238171216138;6397307491939529623;13207;0;14;2;49;81920
1489489238284949025;6397307491939529623;13207;0;13;2;50
1489489238491898998;6397307491939529623;13207;0;14;2;50;393216
1489489238550195414;6397307491939529623;13207;0;13;2;51
1489489239156589063;6397307491939529623;13207;0;14;2;51;7094272
1489489239157151762;6397307491939529623;13207;0;13;2;52
1489489239201803578;6397307491939529623;13207;0;14;2;52;81920
1489489239327623363;6397307491939529623;13207;0;13;2;53
1489489239590199064;6397307491939529623;13207;0;14;2;53;229376
1489489239981754998;6397307491939529623;13207;0;13;2;54
1489489240105726080;6397307491939529623;13207;0;14;2;54;131072
1489489240143867338;6397307491939529623;13207;0;13;2;55
1489489240423228100;6397307491939529623;13207;0;14;2;55;393216
1489489240575412093;6397307491939529623;13207;0;13;2;56
1489489240989069849;6397307491939529623;13207;0;14;2;56;3473408
1489489240989481837;6397307491939529623;13207;0;13;2;57
1489489241085477700;6397307491939529623;13207;0;14;2;57;81920
1489489241159327843;6397307491939529623;13207;0;13;2;58
1489489241304026021;6397307491939529623;13207;0;14;2;58;81920
1489489241304563857;6397307491939529623;13207;0;13;2;59
1489489241932256872;6397307491939529623;13207;0;14;2;59;9207808
